id,gesture_name,timestamp,ax,ay,az,gx,gy,gz,p0,p1,p2,p3
8,2,356949,0.06,0.04,1.02,-4.56,9.69,6.57,3966,3655,4095,4095
8,2,356961,0.06,0.01,1.03,0.91,9.48,-0.28,3938,3647,4095,4095
8,2,356973,0.06,0.03,1.03,5.17,6.88,-5.07,3941,3647,4095,4095
8,2,356985,0.01,0.09,1.01,6.73,5.34,-7.17,3963,3650,4095,4095
8,2,356997,-0.02,0.12,0.99,4.91,4.93,-6.48,3951,3651,4095,4095
8,2,357009,-0.03,0.15,0.96,1.84,6.44,-2.14,3922,3645,4095,4095
8,2,357021,0.01,0.15,0.96,-3.81,6.32,1.49,3937,3650,4095,4095
8,2,357033,0.06,0.13,0.98,-6.28,8.98,1.8,3960,3654,4095,4095
8,2,357045,0.1,0.1,0.99,-4.19,9.05,-0.43,3971,3649,4095,4095
8,2,357057,0.02,0.01,0.98,-1.35,6.41,-6.34,3952,3651,4095,4095
8,2,357069,0.1,0,1.05,3.87,-0.75,-5.56,3955,3648,4095,4095
8,2,357081,0.08,0.07,1.04,7.98,-5.41,-11.03,3963,3658,4095,4095
8,2,357093,0,0.09,1.01,8.21,-9.77,-16.31,3952,3659,4095,4095
8,2,357105,0,0.11,1,5.78,-15.22,-13.29,3946,3661,4095,4095
8,2,357117,-0.02,0.17,0.97,0.45,-16.7,-12.86,3935,3650,4095,4095
8,2,357129,-0.03,0.16,0.93,-3.93,-13.91,-12.89,3933,3644,4095,4095
8,2,357141,-0.01,0.11,0.96,-8.17,-14.09,-8.3,3938,3649,4095,4095
8,2,357153,0.04,0.1,0.97,-7.36,-8.14,-6.42,3925,3639,4095,4095
8,2,357165,0.05,0.06,1.01,-4.91,-3.76,-6.37,3942,3654,4095,4095
8,2,357177,0.06,0.04,1.01,0.59,-0.17,-9.64,3932,3648,4095,4095
8,2,357189,0.03,0.03,1.02,6.54,1.72,-12.72,3939,3653,4095,4095
8,2,357201,0.02,0.07,1.01,10.45,2.95,-14.19,3938,3658,4095,4095
8,2,357213,0.01,0.13,0.99,11.83,1.72,-15.82,3945,3651,4095,4095
8,2,357225,0.02,0.16,0.99,9.84,-0.57,-16.36,3946,3658,4095,4095
8,2,357237,0.05,0.18,0.99,5.77,-0.92,-18.17,3925,3650,4095,4095
8,2,357249,0.04,0.15,0.99,3.14,0.99,-18.66,3952,3649,4095,4095
8,2,357261,0.02,0.12,1.02,2.36,3.22,-16.01,3923,3648,4095,4095
8,2,357273,-0.02,0.13,0.98,4.47,6.14,-15.52,3954,3649,4095,4095
8,2,357285,-0.03,0.14,0.99,4.8,6.99,-14.48,3936,3657,4095,4095
8,2,357297,-0.04,0.14,1.01,4.28,5.02,-11.07,3963,3651,4095,4095
8,2,357309,-0.02,0.15,1.01,4.22,3.53,-9.81,3947,3638,4095,4095
8,2,357321,0.01,0.16,1.04,5.84,6.9,-11,3946,3655,4095,4095
8,2,357333,0.02,0.15,1.05,5.95,11.36,-10.31,3943,3643,4095,4095
8,2,357345,0.02,0.15,1.06,7.64,16.38,-7.47,3944,3649,4095,4095
8,2,357357,-0.03,0.13,1.03,8.16,18.26,-6.17,3937,3648,4095,4095
8,2,357369,-0.06,0.12,1.05,10.21,18.93,-5.33,3937,3647,4095,4095
8,2,357381,-0.08,0.11,1.03,11.83,11.59,-2.46,3904,3652,4095,4095
8,2,357393,-0.09,0.09,1.06,12.94,4.9,-2.6,3949,3648,4095,4095
8,2,357405,-0.05,0.13,1.07,14.48,-2.03,-4.43,3900,3648,4095,4095
8,2,357417,-0.01,0.15,1.06,14.99,-10.23,-3.49,3969,3649,4095,4095
8,2,357429,-0.01,0.14,1.04,15.6,-18.57,-2.59,3939,3647,4095,4095
8,2,357441,0.03,0.16,1.02,16.57,-25.96,0.25,3907,3651,4095,4095
8,2,357453,0.04,0.16,1.06,16.9,-27.34,-0.08,3952,3648,4095,4095
8,2,357465,0.04,0.14,1.04,20.15,-26.92,2.47,3933,3648,4095,4095
8,2,357477,-0.04,0.13,1,22.24,-29.28,8.74,3952,3655,4095,4095
8,2,357489,0,0.16,1.06,24.93,-26.76,8.79,3964,3654,4095,4095
8,2,357501,-0.05,0.24,0.9,24.51,-33.8,12.41,3952,3647,4095,4095
8,2,357513,0.01,0.3,0.89,14.12,-40.02,11.69,3952,3661,4095,4095
8,2,357525,0.03,0.28,0.88,6.16,-43.53,16.38,3946,3650,4095,4095
8,2,357537,0.07,0.24,0.88,-1.58,-42.49,20.07,3968,3653,4095,4095
8,2,357549,0.07,0.23,0.88,-7.72,-35.8,18.13,3973,3655,4095,4095
8,2,357561,0.1,0.2,0.88,-10.11,-28.09,15.72,3982,3651,4095,4095
8,2,357573,0.06,0.16,0.89,-10.86,-20.29,13.92,3939,3648,4095,4095
8,2,357585,-0.05,0.06,0.86,-11.81,-20.9,17.08,3977,3651,4095,4095
8,2,357597,-0.02,0.04,0.89,-8.13,-20.43,20.57,3943,3641,4095,4095
8,2,357609,0.01,0.08,0.87,-3.65,-18.6,18.51,3963,3653,4095,4095
8,2,357621,0.08,0.12,0.86,-1.73,-19.96,12.13,3940,3651,4095,4095
8,2,357633,0.1,0.12,0.85,-2.65,-22.22,8.76,3733,3648,4095,4095
8,2,357645,0.16,0.12,0.83,-6.74,-21.82,4.56,3635,3648,4095,4095
8,2,357657,0.2,0.14,0.89,-4.14,-9.04,-3.33,3617,3650,4095,4095
8,2,357669,0.17,0.11,0.88,-2.39,4.38,-8.48,3971,3651,4095,4095
8,2,357681,0.13,0.1,0.87,-0.56,15.66,-9.62,3935,3655,4095,4095
8,2,357693,0.1,0.1,0.87,1.31,26.4,-10.85,3923,3647,4095,4095
8,2,357705,0.06,0.09,0.92,3.4,35.17,-13,3653,3655,4095,4095
8,2,357717,0.04,0.09,0.93,4.03,40.01,-11.91,3642,3648,4095,4095
8,2,357729,0.03,0.11,0.95,5.9,46.12,-11.26,3247,3648,4095,4095
8,2,357741,0.02,0.12,0.94,6.83,51.3,-10.25,3885,3654,4095,4095
8,2,357753,0.02,0.15,0.93,5.29,53.8,-7.73,3600,3655,4095,4095
8,2,357765,-0.01,0.15,0.95,5.58,58.49,-6.57,3648,3652,4095,4095
8,2,357777,-0.03,0.15,0.99,4.44,59.88,-3.53,1868,3655,4095,4095
8,2,357789,-0.08,0.11,1.01,4.88,58.27,0.76,2007,3659,4095,4095
8,2,357801,-0.07,0.13,1.02,6.27,54,3.93,3795,3652,4095,4095
8,2,357813,-0.08,0.12,1.06,7.66,47.25,8.3,3883,3651,4095,4095
8,2,357825,-0.07,0.14,1.07,6.82,36.01,9.98,3947,3657,4095,4095
8,2,357837,-0.05,0.15,1.07,5.72,26.04,10.01,3952,3653,4095,4095
8,2,357849,-0.05,0.15,1.05,3.14,14.66,9.69,3941,3654,4095,4095
8,2,357861,-0.02,0.15,1.09,1.72,6.12,7.8,3952,3649,4095,4095
8,2,357873,-0.02,0.13,1.07,-0.75,-4.28,7.67,3947,3651,4095,4095
8,2,357885,0.01,0.13,1.11,-1.67,-13.53,8.54,3931,3658,4095,4095
8,2,357897,0.02,0.12,1.1,-1.99,-20.84,5.81,3967,3657,4095,4095
8,2,357909,0.03,0.12,1.1,-1.67,-27.02,1.99,3931,3649,4095,4095
8,2,357921,0.02,0.11,1.08,-1.52,-34.2,-2.36,3931,3659,4095,4095
8,2,357933,0.01,0.1,1.06,-1.99,-40.76,-4.51,3973,3654,4095,4095
8,2,357945,0,0.12,1.03,-2.33,-46.55,-8.1,3939,3653,4095,4095
8,2,357957,-0.03,0.1,1,-2.68,-50.96,-9.56,3955,3650,4095,4095
8,2,357969,-0.03,0.09,1.02,-2.8,-56.44,-8.6,3898,3654,4095,4095
8,2,357981,0.01,0.11,1.01,-2.13,-59.73,-9.99,3947,3651,4095,4095
8,2,357993,0.02,0.13,0.98,-2.59,-63.15,-12.37,3943,3659,4095,4095
8,2,358005,0.01,0.13,0.96,-4.63,-64.96,-12.42,3954,3651,4095,4095
8,2,358017,-0.04,0.12,0.91,-6.43,-68.78,-10.62,3950,3649,4095,4095
8,2,358029,-0.01,0.14,0.9,-5.21,-66.92,-11.1,3964,3650,4095,4095
8,2,358041,0,0.12,0.9,-4.2,-66.38,-12.78,3957,3648,4095,4095
8,2,358053,0.03,0.12,0.88,-2.4,-68.34,-9.1,3937,3650,4095,4095
8,2,358065,0.04,0.14,0.87,-1.04,-71.07,-11.3,3959,3651,4095,4095
8,2,358077,0.02,0.13,0.86,0.99,-72.34,-11.65,3948,3661,4095,4095
8,2,358089,0.05,0.17,0.83,2.71,-65.27,-13.82,3937,3659,4095,4095
8,2,358101,0.04,0.2,0.8,0.51,-60.98,-12.01,3973,3651,4095,4095
8,2,358113,0.05,0.21,0.76,-1.9,-51.85,-6.63,3917,3649,4095,4095
8,2,358125,0.05,0.21,0.74,-5.53,-38,-0.49,3946,3650,4095,4095
8,2,358137,0.04,0.17,0.71,-7.62,-28.52,6.62,3939,3653,4095,4095
8,2,358149,0.06,0.17,0.73,-6.11,-17.65,9.61,3966,3655,4095,4095
8,2,358161,0.05,0.15,0.73,-4.91,-9.1,10.01,3936,3657,4095,4095
8,2,358173,0.06,0.14,0.72,-3.61,-3.94,12.03,3947,3650,4095,4095
8,2,358185,0.05,0.16,0.71,-4.51,2.69,12.45,3939,3654,4095,4095
8,2,358197,0.03,0.16,0.7,-6.11,8.06,12.8,3945,3653,4095,4095
8,2,358209,0,0.14,0.69,-8.4,11.57,15.89,3939,3648,4095,4095
8,2,358221,0.02,0.15,0.7,-9.06,15.95,16.3,3941,3653,4095,4095
8,2,358233,0.05,0.14,0.71,-8.16,24.7,14.44,3941,3659,4095,4095
8,2,358245,0.08,0.11,0.76,-6.48,32.2,15.43,3947,3655,4095,4095
8,2,358257,0.12,0.16,0.77,-6.75,38.15,13.25,3952,3652,4095,4095
8,2,358269,0.1,0.14,0.79,-5.41,46.06,11.72,3962,3653,4095,4095
8,2,358281,0.07,0.13,0.81,-6.88,50.01,8.16,3951,3658,4095,4095
8,2,358293,0.07,0.13,0.82,-8.28,52.49,8.32,3967,3663,4095,4095
8,2,358305,0.03,0.11,0.85,-9.47,54.04,8.06,3952,3665,4095,4095
8,2,358317,0.04,0.11,0.84,-9.79,54.93,7.77,3935,3652,4095,4095
8,2,358329,0.04,0.11,0.86,-8.88,58.69,5.03,3924,3653,4095,4095
8,2,358341,0.03,0.07,0.87,-6.98,59.56,4.99,3949,3642,4095,4095
8,2,358353,0.05,0.08,0.92,-4.39,61.86,1.75,3937,3651,4095,4095
8,2,358365,0.03,0.08,0.95,-1.58,60.95,-1.15,3943,3650,4095,4095
8,2,358377,0,0.08,0.97,0.86,57.91,-2.37,3943,3680,4095,4095
8,2,358389,-0.01,0.1,0.98,1.4,51.13,-3.68,3970,3653,4095,4095
8,2,358401,-0.01,0.13,1.01,0.24,42.49,-7.96,3950,3651,4095,4095
8,2,358413,-0.04,0.12,1,-1.99,32.12,-9.26,3946,3653,4095,4095
9,2,381801,0.02,0.01,0.95,-9.85,-2.18,-15.99,3739,3695,4095,4095
9,2,381813,0.01,0.01,0.96,-9.14,-0.08,-16.66,3885,3699,4095,4095
9,2,381825,-0.02,-0.03,0.98,-6.69,1.45,-13.87,3785,3705,4095,4095
9,2,381837,-0.02,-0.01,0.98,-3.12,2.38,-10.05,3890,3698,4095,4095
9,2,381849,0,0.02,0.98,-1.39,2.37,-9.65,3889,3696,4095,4095
9,2,381861,0.01,0.04,1,-0.92,2.3,-10.68,3885,3709,4095,4095
9,2,381873,0,0.04,0.94,-3.3,-1.92,-11.44,3915,3697,4095,4095
9,2,381885,0.02,0.07,0.98,-5.36,-1.51,-13.12,3904,3701,4095,4095
9,2,381897,0.04,0.08,0.97,-9.53,-3.76,-16.83,3897,3702,4095,4095
9,2,381909,0.02,0.05,0.98,-11.23,-3.31,-17.97,3895,3699,4095,4095
9,2,381921,0,0.02,1.01,-9.59,-1.53,-16.83,3887,3698,4095,4095
9,2,381933,-0.04,0.01,0.98,-6.57,-0.61,-15.53,3920,3702,4095,4095
9,2,381945,-0.04,0.03,0.98,-3.04,-1.34,-12.4,3899,3696,4095,4095
9,2,381957,-0.01,0.07,0.96,-2.89,-3.07,-10.63,3878,3698,4095,4095
9,2,381969,0,0.1,0.94,-5.68,-4.51,-10.63,3862,3696,4095,4095
9,2,381981,0.04,0.11,0.93,-9.93,-6.95,-10.95,3887,3695,4095,4095
9,2,381993,0.06,0.11,0.95,-13.01,-6.12,-12.89,3915,3699,4095,4095
9,2,382005,0.06,0.11,0.94,-15.84,-3.22,-16.33,3889,3711,4095,4095
9,2,382017,0.02,0.07,0.95,-16.74,-1.86,-15.38,3851,3700,4095,4095
9,2,382029,-0.01,0.05,0.96,-15.29,-0.35,-12.86,3856,3696,4095,4095
9,2,382041,-0.01,0.04,0.98,-11.65,0.85,-11.55,3895,3702,4095,4095
9,2,382053,-0.01,0.05,0.97,-9.15,0.24,-11.15,3856,3702,4095,4095
9,2,382065,-0.02,0.06,0.97,-7.52,-1.85,-9.33,3885,3703,4095,4095
9,2,382077,0.01,0.07,0.97,-7.2,-2.57,-9.81,3879,3696,4095,4095
9,2,382089,0.02,0.09,0.97,-7.47,-1.85,-11.85,3901,3705,4095,4095
9,2,382101,0.02,0.09,0.95,-7.14,-2,-12.02,3907,3703,4095,4095
9,2,382113,0.01,0.07,0.97,-8.34,-3.82,-11.82,3888,3696,4095,4095
9,2,382125,0.02,0.09,0.95,-8.86,-7.53,-11.14,3911,3699,4095,4095
9,2,382137,0.05,0.1,0.95,-8.94,-6.37,-16.22,3890,3698,4095,4095
9,2,382149,0.03,0.09,0.97,-6.11,-5.13,-16.77,3909,3690,4095,4095
9,2,382161,0.04,0.12,0.97,-4.34,-3.45,-16.51,3893,3701,4095,4095
9,2,382173,0.02,0.11,0.95,-3.2,-2.38,-15.46,3898,3705,4095,4095
9,2,382185,0.01,0.14,0.93,-3.43,-2.52,-10.83,3889,3704,4095,4095
9,2,382197,0.01,0.17,0.94,-4.37,-0.8,-6.04,3879,3695,4095,4095
9,2,382209,-0.01,0.16,0.92,-6.08,0.14,-0.3,3890,3697,4095,4095
9,2,382221,0.01,0.19,0.94,-7.88,-0.54,4.94,3920,3689,4095,4095
9,2,382233,-0.03,0.16,0.91,-11.24,-2.86,8.12,3900,3702,4095,4095
9,2,382245,-0.03,0.14,0.93,-13.29,-6.8,13.92,3878,3698,4095,4095
9,2,382257,-0.01,0.15,0.93,-15.65,-5.91,19.61,3904,3696,4095,4095
9,2,382269,0.02,0.13,0.94,-18.48,-3.57,19.35,3889,3701,4095,4095
9,2,382281,0.02,0.11,0.85,-21.21,-4.87,22.77,3888,3699,4095,4095
9,2,382293,0.06,0.09,0.92,-23.04,-2.17,19.11,3852,3709,4095,4095
9,2,382305,0.1,0.04,0.98,-20.17,1.45,11.23,3899,3691,4095,4095
9,2,382317,0.09,-0.03,1.02,-14.71,4.84,4.15,3883,3701,4095,4095
9,2,382329,0.06,-0.03,1,-6.78,6.87,-5.5,3883,3703,4095,4095
9,2,382341,0.05,-0.01,1.02,3.15,9.88,-12.97,3895,3703,4095,4095
9,2,382353,-0.01,0.04,1,9.73,8.41,-17.39,3904,3712,4095,4095
9,2,382365,-0.03,0.09,0.98,12.7,6.49,-17.53,3851,3703,4095,4095
9,2,382377,-0.06,0.16,0.91,10.48,2.32,-12.91,3856,3701,4095,4095
9,2,382389,-0.06,0.16,0.89,2.62,-3.3,-3.91,3888,3710,4095,4095
9,2,382401,0.07,0.16,0.93,-4.46,-5.65,2.48,3891,3727,4095,4095
9,2,382413,0.12,0.13,0.98,-5.55,0.73,2.61,3898,3709,4095,4095
9,2,382425,0.1,0.09,1.01,-2.86,9.31,-0.69,3929,3707,4095,4095
9,2,382437,0.02,0.07,0.99,0.44,10.75,0.45,3890,3706,4095,4095
9,2,382449,0,0.09,0.98,2.44,9.3,3.09,3899,3711,4095,4095
9,2,382461,0,0.11,0.97,2.61,10.21,4.1,3901,3706,4095,4095
9,2,382473,-0.02,0.14,0.96,-0.54,11.02,7.43,3862,3710,4095,4095
9,2,382485,-0.03,0.15,0.94,-4.88,12.09,12.12,3902,3703,4095,4095
9,2,382497,-0.01,0.15,0.95,-11.06,12.84,13.9,3927,3705,4095,4095
9,2,382509,0.01,0.12,0.96,-15.73,13.69,13.43,3903,3699,4095,4095
9,2,382521,0.02,0.09,0.97,-17.35,12.75,12.04,3888,3701,4095,4095
9,2,382533,0.02,0.03,0.98,-16.08,13.62,9.74,3922,3701,4095,4095
9,2,382545,0.05,0.02,0.99,-11.17,16.2,7,3889,3705,4095,4095
9,2,382557,0.06,0.01,0.99,-7.62,20.73,1.49,3838,3708,4095,4095
9,2,382569,0.03,0.02,1.01,-4.75,25.91,-0.66,3910,3701,4095,4095
9,2,382581,-0.01,0.06,0.96,-4.08,27.94,0.21,3933,3703,4095,4095
9,2,382593,-0.06,0.05,0.93,-5.27,30.06,2.07,3894,3701,4095,4095
9,2,382605,-0.08,0.08,0.98,-4.71,24.46,-0.11,3921,3708,4095,4095
9,2,382617,0.11,-0.03,1.06,-0.94,-0.69,-15.17,3893,3700,4095,4095
9,2,382629,-0.06,-0.09,1.15,16.01,-17.42,-30.01,3894,3700,4095,4095
9,2,382641,0.05,-0.01,1.07,32.53,-33.59,-21.06,3888,3696,4095,4095
9,2,382653,0.11,0.12,1.01,42.24,-27.48,-20.05,3922,3709,4095,4095
9,2,382665,0.12,0.24,0.91,36.39,-17.8,-15.12,3901,3696,4095,4095
9,2,382677,0.1,0.35,0.91,24.5,-7.19,-3.15,3922,3712,4095,4095
9,2,382689,0.07,0.35,0.87,6.77,-1.34,4.06,3902,3706,4095,4095
9,2,382701,0.06,0.26,0.93,-7.5,3.46,12.8,3899,3710,4095,4095
9,2,382713,0.05,0.15,0.95,-13.96,10.01,19.06,3892,3703,4095,4095
9,2,382725,0.04,0.08,1,-12.22,18.61,22.65,3915,3709,4095,4095
9,2,382737,-0.03,0.05,1.03,-8.04,22.11,21.55,3915,3710,4095,4095
9,2,382749,-0.06,0.04,1.02,-5.38,18.12,25.57,3903,3706,4095,4095
9,2,382761,-0.05,0.05,1.03,-5.36,11.04,27.8,3894,3705,4095,4095
9,2,382773,-0.05,0.06,1.01,-4.77,7.37,21.87,3892,3707,4095,4095
9,2,382785,-0.06,0.03,1.04,-4.11,2.33,18.3,3900,3702,4095,4095
9,2,382797,-0.03,0.04,1.02,-2.75,-2.12,16.71,3857,3706,4095,4095
9,2,382809,-0.01,0.04,1.01,-1.01,-4.37,14.9,3907,3702,4095,4095
9,2,382821,0,0.05,1,0.94,-1.6,12.12,3906,3703,4095,4095
9,2,382833,0.01,0.04,0.99,0.16,0.99,10.7,3903,3696,4095,4095
9,2,382845,-0.02,0.03,0.99,0.36,0.91,11.8,3895,3705,4095,4095
9,2,382857,0,0.04,1.01,-1.97,-6.09,11,3914,3722,4095,4095
9,2,382869,0.02,0.02,1,-3.36,-11.73,6.74,3934,3728,4095,4095
9,2,382881,0.08,0.02,1.03,-4.77,-15.8,3.57,3920,3747,4095,4095
9,2,382893,0.13,0.03,1.03,-5.93,-12.84,-1.07,3927,3728,4095,4095
9,2,382905,0.13,0.04,1.01,-7.5,-6.72,-8.02,3891,3713,4095,4095
9,2,382917,0.1,0.03,1.02,-8.98,-1.24,-10.88,3923,3712,4095,4095
9,2,382929,0.09,0.01,1.04,-7.96,4.99,-12.97,3939,3710,4095,4095
9,2,382941,0.03,0,1.06,-2.92,9.43,-15.82,3925,3713,4095,4095
9,2,382953,-0.05,-0.02,1.04,1.89,9.3,-15.35,3903,3714,4095,4095
9,2,382965,-0.07,0.04,1.06,7.67,8.26,-12.66,3894,3714,4095,4095
9,2,382977,-0.09,0.08,1.02,8.7,2.85,-12.3,3938,3712,4095,4095
9,2,382989,-0.12,0.07,1,8.77,-4.47,-7.18,3914,3713,4095,4095
9,2,383001,-0.1,0.1,0.96,7.61,-11.5,0.33,3872,3715,4095,4095
9,2,383013,-0.06,0.12,0.99,5.25,-15.96,6.01,3920,3713,4095,4095
9,2,383025,-0.02,0.11,0.98,1.9,-18.11,12.44,3917,3713,4095,4095
9,2,383037,0.03,0.11,0.98,-2.49,-17.89,15.89,3892,3709,4095,4095
9,2,383049,0.05,0.09,0.98,-6.66,-16.29,17.22,3902,3709,4095,4095
9,2,383061,0.08,0.1,0.98,-10.11,-12.96,14.86,3923,3712,4095,4095
9,2,383073,0.06,0.04,0.98,-11.29,-10.99,12.42,3888,3711,4095,4095
9,2,383085,0.04,0.02,0.97,-8.97,-8.03,9.93,3914,3716,4095,4095
9,2,383097,0,0,0.97,-6.56,-5.82,7.87,3898,3713,4095,4095
9,2,383109,-0.01,-0.02,0.97,-3.38,-4.99,7.99,3906,3712,4095,4095
9,2,383121,-0.01,-0.01,0.95,-3.1,-5.53,8.04,3904,3706,4095,4095
9,2,383133,-0.01,0.02,0.94,-3.47,-6.66,7.38,3897,3713,4095,4095
9,2,383145,0,0.01,0.93,-4.62,-8.31,5.72,3904,3713,4095,4095
9,2,383157,0.02,-0.01,0.94,-4.45,-8.14,3.4,3914,3711,4095,4095
9,2,383169,0.05,-0.03,0.96,-1.35,-6.18,1.51,3911,3701,4095,4095
9,2,383181,0.08,0.03,0.96,1.4,-4.37,-1.03,3915,3713,4095,4095
9,2,383193,0.08,0.04,0.95,3.61,0.15,-2.81,3911,3714,4095,4095
9,2,383205,0.04,0.04,0.91,1.84,0.85,-1.68,3915,3712,4095,4095
9,2,383217,0.04,0.07,0.93,0.04,2.21,0.73,3909,3710,4095,4095
9,2,383229,0.03,0.06,0.94,-2.17,3.83,1.31,3909,3712,4095,4095
9,2,383241,0.02,0.05,0.96,-3.87,3.94,0.56,3898,3707,4095,4095
9,2,383253,0.01,0.03,0.97,-3.41,3.83,1.06,3927,3713,4095,4095
9,2,383265,0.01,0.02,0.99,-2.49,2.69,0.03,3923,3712,4095,4095
9,2,383277,-0.01,0.02,0.98,-0.57,1.78,-1.27,3891,3707,4095,4095
9,2,383289,-0.01,0.03,0.99,1.11,0.49,-0.6,3886,3707,4095,4095
9,2,383301,-0.01,0.04,0.98,0.51,-0.9,0.22,3903,3712,4095,4095
9,2,383313,0,0.08,0.97,-0.88,-0.9,1.05,3904,3715,4095,4095
9,2,383325,-0.02,0.04,0.97,-2.48,-2.41,1.19,3897,3722,4095,4095
9,2,383337,0.01,0.05,0.95,-4.71,-3.79,1.32,3904,3719,4095,4095
9,2,383349,0.02,0.04,1,-4.68,-4.14,0.47,3906,3712,4095,4095
9,2,383361,0.02,0.01,0.98,-2.13,-5.01,1.11,3903,3711,4095,4095
9,2,383373,0.01,0.02,0.98,-0.69,-6.08,1.25,3899,3711,4095,4095
9,2,383385,0.03,0.04,0.97,0.85,-6.05,2.25,3900,3706,4095,4095
9,2,383397,0.03,0.06,0.95,-0.13,-5.74,3.12,3923,3698,4095,4095
9,2,383409,0.04,0.06,0.93,-1.7,-2.51,0.85,3909,3712,4095,4095
9,2,383421,0.02,0.01,0.93,-5.18,-4.22,-0.46,3872,3703,4095,4095
9,2,383433,0.03,0,0.93,-5.91,-4.28,-0.01,3897,3709,4095,4095
9,2,383445,0.04,-0.02,0.96,-4.36,-2.57,-1.68,3911,3712,4095,4095
9,2,383457,0.06,-0.02,0.98,-1.33,0.5,-4.45,3902,3707,4095,4095
9,2,383469,0.05,0,0.96,2.32,3.45,-8.08,3920,3712,4095,4095
9,2,383481,0.04,0.01,0.95,4.27,5.98,-10.65,3920,3713,4095,4095
9,2,383493,0.01,0.03,0.94,4.35,6.75,-11.44,3920,3713,4095,4095
9,2,383505,-0.01,0.03,0.91,3.9,8.35,-13.49,3898,3713,4095,4095
9,2,383517,-0.02,0.04,0.97,2.48,6.18,-13.61,3910,3712,4095,4095
9,2,383529,-0.01,0.04,0.95,1.87,2.75,-8.69,3854,3716,4095,4095
9,2,383541,0,0.06,0.97,1.51,3.48,-8.23,3939,3710,4095,4095
9,2,383553,-0.01,0.05,0.97,1.29,4.23,-6.94,3885,3715,4095,4095
9,2,383565,0,0.06,0.97,0.51,3.48,-3.52,3894,3713,4095,4095
9,2,383577,0.01,0.08,0.97,-1.56,3.65,-3.09,3920,3713,4095,4095
9,2,383589,-0.01,0.06,0.98,-2.11,4.33,-3.41,3902,3707,4095,4095
9,2,383601,-0.03,0.04,0.98,-2.66,3.34,-2.42,3934,3711,4095,4095
9,2,383613,-0.03,0.05,0.98,-2.27,1.6,-0.42,3899,3712,4095,4095
9,2,383625,-0.02,0.05,0.98,-1.85,-0.06,0.32,3911,3713,4095,4095
9,2,383637,-0.01,0.05,0.98,-1.65,-0.92,0.88,3967,3712,4095,4095
9,2,383649,0,0.06,0.97,-1.72,-1.54,1.43,3896,3712,4095,4095
9,2,383661,0.02,0.05,0.97,-1.62,-2.98,1.67,3935,3710,4095,4095
9,2,383673,0.04,0.05,0.97,-2.28,-3.04,1.44,3917,3714,4095,4095
9,2,383685,0.04,0.05,0.97,-2.72,-2.25,1.92,3857,3712,4095,4095
9,2,383697,0.04,0.04,0.97,-2.85,0,2.38,3900,3713,4095,4095
9,2,383709,0.03,0.04,0.97,-2.46,1.74,1.64,3897,3696,4095,4095
9,2,383721,0.02,0.03,0.97,-1.99,1.91,0.62,3920,3710,4095,4095
9,2,383733,0.01,0.03,0.98,-0.92,1.48,-0.65,3871,3713,4095,4095
9,2,383745,0.01,0.03,0.98,0.53,1.33,-2.04,3895,3707,4095,4095
9,2,383757,0,0.03,0.97,1.44,0.01,-3,3895,3711,4095,4095
9,2,383769,0.01,0.04,0.98,2.16,-1.5,-2.97,3904,3711,4095,4095
9,2,383781,0.03,0.06,0.97,2.04,-1.54,-2.78,3922,3706,4095,4095
9,2,383793,0.03,0.06,0.96,0.93,-1.07,-2.86,3913,3714,4095,4095
9,2,383805,0.02,0.05,0.97,0.13,-0.58,-2.28,3903,3710,4095,4095
10,2,430101,0,0.02,0.96,-14.8,-13.33,10.65,3915,3662,4095,4095
10,2,430113,0.01,0.01,0.96,-11.47,-10.23,12.18,3914,3667,4095,4095
10,2,430125,0,0.02,0.96,-9.03,-7.74,7.34,3909,3664,4095,4095
10,2,430137,-0.04,0.01,0.93,-9.1,-9.76,2.07,3905,3664,4095,4095
10,2,430149,-0.07,-0.03,0.94,-9.01,-17.24,2.15,3871,3665,4095,4095
10,2,430161,-0.07,0,0.96,-6.01,-18.73,-0.16,3910,3662,4095,4095
10,2,430173,-0.05,-0.01,0.95,-5.47,-20.81,-3.81,3911,3664,4095,4095
10,2,430185,0.02,0,0.96,-3.82,-18.61,-4.33,3919,3668,4095,4095
10,2,430197,0.07,0.04,0.93,-5.84,-14.55,-8.77,3904,3664,4095,4095
10,2,430209,0.08,0.02,0.93,-7.26,-9.91,-14.81,3914,3663,4095,4095
10,2,430221,0.05,0.01,0.94,-6.88,-4.31,-16.51,3924,3665,4095,4095
10,2,430233,0,0.03,0.91,-6.52,-2.02,-17.62,3871,3664,4095,4095
10,2,430245,-0.05,0.01,0.91,-3.06,0.61,-17.01,3951,3655,4095,4095
10,2,430257,-0.06,0,0.93,0.41,0.33,-13.91,3907,3664,4095,4095
10,2,430269,-0.04,0.02,0.93,2.25,0.17,-9.38,3922,3664,4095,4095
10,2,430281,0.02,0.07,0.94,2.74,0.53,-7.18,3905,3664,4095,4095
10,2,430293,0.08,0.12,0.94,0.12,3.22,-8.59,3910,3665,4095,4095
10,2,430305,0.1,0.12,0.91,-5.68,4.69,-11.27,3907,3664,4095,4095
10,2,430317,0.08,0.09,0.94,-8.2,7.34,-12.46,3906,3662,4095,4095
10,2,430329,0.03,0.05,0.92,-9.67,9.62,-9.9,3946,3664,4095,4095
