id,gesture_name,timestamp,ax,ay,az,gx,gy,gz,p0,p1,p2,p3
2,1,688989,1.15,0.36,0.96,1.92,6.53,-0.49,3991,4095,4095,4095
2,1,689001,1.21,0.34,0.93,-0.01,4.87,-2.69,3963,4095,4095,4095
2,1,689013,1.17,0.35,0.99,3.12,-3.45,-2.92,3925,4095,4095,4095
2,1,689025,1.14,0.39,0.88,-1.27,-1.07,-2.28,3978,4095,4095,4095
2,1,689037,1.15,0.38,0.93,-3.72,-2.43,0.77,3984,4095,4095,4095
2,1,689049,1.24,0.39,0.90,-4.19,-11.32,6.48,3974,4095,4095,4095
2,1,689061,1.19,0.32,0.91,-8.14,-6.92,4.01,3965,4095,4095,4095
2,1,689073,1.19,0.31,0.93,-2.85,-6.86,1.37,3967,4095,4095,4095
2,1,689085,1.20,0.32,0.89,1.37,1.33,-2.17,3972,4095,4095,4095
2,1,689097,1.17,0.35,0.91,5.66,2.62,-3.14,3975,4095,4095,4095
2,1,689109,1.17,0.37,0.92,5.12,4.61,-1.36,3984,4095,4095,4095
2,1,689121,1.16,0.37,0.91,2.99,1.30,-0.01,3984,4095,4095,4095
2,1,689133,1.17,0.36,0.93,-1.03,-1.21,0.10,3983,4095,4095,4095
2,1,689145,1.17,0.37,0.89,-3.30,-3.42,0.77,3975,4095,4095,4095
2,1,689157,1.18,0.35,0.89,-4.27,-1.35,2.16,3959,4095,4095,4095
2,1,689169,1.19,0.33,0.91,-0.80,1.30,1.57,3962,4095,4095,4095
2,1,689181,1.18,0.33,0.89,0.89,4.29,-0.95,3983,4095,4095,4095
2,1,689193,1.18,0.35,0.90,1.70,6.59,-1.26,3998,4095,4095,4095
2,1,689205,1.19,0.34,0.93,3.15,6.85,-1.62,3959,4095,4095,4095
2,1,689217,1.17,0.35,0.92,3.54,6.84,-2.02,3979,4095,4095,4095
2,1,689229,1.16,0.36,0.94,2.88,4.76,-1.79,3967,4095,4095,4095
2,1,689241,1.17,0.35,0.94,0.71,1.69,-1.15,4009,4095,4095,4095
2,1,689253,1.18,0.35,0.93,-1.64,-0.89,-1.82,3966,4095,4095,4095
2,1,689265,1.17,0.35,0.94,-1.75,-3.67,-1.93,3959,4095,4095,4095
2,1,689277,1.17,0.36,0.89,-2.94,-3.56,-0.89,3965,4095,4095,4095
2,1,689289,1.16,0.35,0.92,-2.25,-2.57,0.01,3961,4095,4095,4095
2,1,689301,1.20,0.34,0.92,0.71,-3.18,-1.14,3969,4095,4095,4095
2,1,689313,1.18,0.35,0.90,0.31,-2.25,-2.30,3953,4095,4095,4095
2,1,689325,1.17,0.36,0.92,-0.07,-4.32,-2.51,3961,4095,4095,4095
2,1,689337,1.16,0.38,0.89,-1.38,-2.49,-1.21,3975,4095,4095,4095
2,1,689349,1.19,0.35,0.92,-0.39,-0.58,-1.46,3979,4095,4095,4095
2,1,689361,1.18,0.36,0.91,2.05,-0.14,-1.61,3966,4095,4095,4095
