ax_mean,ax_min,ax_median,ay_mean,ay_min,ay_median,gy_std,gy_range,gz_std,gz_min,p1_mean,p1_max,p1_median,p2_mean,p2_min,p2_max,p2_median,p3_mean,p3_std,p3_min,p3_max,p3_range,p3_median,ax_rms,ax_energy,ay_rms,ay_energy,gy_rms,gy_zcr,gz_rms,p1_rms,p1_energy,p2_rms,p2_energy,p3_rms,p3_energy,p3_kurtosis,ax_fft_mean,ax_fft_std,ax_fft_max,ay_fft_mean,ay_fft_std,gy_fft_mean,gy_fft_std,gy_fft_max,gz_fft_mean,gz_fft_std,acc_magnitude_max,gyro_magnitude_mean,corr_ax_az,p_diff_01,p_diff_02,p_diff_03,p_diff_12,p_diff_23,p_total_mean,p_total_min,p_active_sensors_mean,p_active_sensors_max,p_variance_across,gy_peak_count,gy_peak_interval_mean,gesture_name
0.004200000000000001,-0.07,0.0,-0.0039000000000000007,-0.04,-0.01,5.523719504102286,23.689999999999998,3.3668924708104355,-9.18,3605.88,3789.0,3525.0,3996.86,3763.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.026305892875931814,0.0006920000000000001,0.024310491562286436,0.0005909999999999999,5.662904025321284,0.14,3.696282592010519,3607.880363870177,13016800.72,3999.4213281423604,15995370.96,4095.0,16769025.0,0.0,0.2044590253334632,0.17057698250259393,0.8087549356488047,0.1683120382660055,0.17967486684214545,32.725541325670996,47.86718367464081,186.02351915672244,22.381639976729666,33.13516977400382,1.0408169867945085,6.145594052782383,-0.21389645882118935,296.98,-94.0,-192.14,-390.98,-98.14,15600.6,15501.0,2.32,3.0,42214.86875,8.0,11.571428571428571,2
0.0075,-0.04,0.01,0.0158,-0.05,0.02,5.162413639955635,19.45,5.756678121104219,-15.53,3734.02,3793.0,3779.0,3843.38,3763.0,4095.0,3790.5,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.024879710609249456,0.000619,0.03736308338453881,0.001396,5.168565468290017,0.13,5.903872034521074,3735.318554019188,13952604.7,3845.1906194621874,14785490.9,4095.0,16769025.0,0.0,0.17528854383528134,0.19176528987308064,0.9554865489305917,0.2335947473126154,0.3316587011190199,29.922508859576944,42.21821781587351,164.4751712582049,29.730504822143974,52.661668631182515,1.0616025621672172,7.975364672666506,-0.2594624969354402,160.06,50.7,-200.92,-109.36,-251.62,15566.48,15501.0,2.82,3.0,23052.23875,8.0,9.571428571428571,2
0.0098,-0.04,0.01,0.029099999999999997,-0.05,0.03,3.552324793709044,18.61,5.347371275683034,-15.53,3779.5,3794.0,3780.0,3788.21,3775.0,3795.0,3789.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.023108440016582684,0.0005339999999999999,0.04114608122288197,0.0016930000000000003,3.6691238736243292,0.16,5.454120094020666,3779.5067403035546,14284671.2,3788.2119964437047,14350550.13,4095.0,16769025.0,0.0,0.17230272238145514,0.18225194610741255,0.9800000000000001,0.22446161016823735,0.45121722657793367,20.902876614761304,31.51670359076382,149.30692501185212,28.063463621241134,47.9842034171588,1.0616025621672172,6.350106117296893,-0.3976629364974201,112.62,103.91,-202.88,-8.71,-306.79,15554.83,15508.0,3.0,3.0,16206.556875,11.0,8.6,3
0.011,-0.03,0.01,0.0405,0.01,0.04,2.345662931880878,10.149999999999999,2.545927043338045,-6.37,3790.64,3866.0,3781.0,3800.22,3777.0,3904.0,3790.0,4044.92,129.55899660000458,3702.0,4095.0,393.0,4095.0,0.019339079605813717,0.0003740000000000001,0.04601086828130936,0.002117,2.4430487101161127,0.17,2.6939519297864245,3790.7381550299674,14369695.76,3800.3434713194015,14442610.5,4046.9943587803527,16378163.34,2.8437592488285928,0.1457454837740821,0.16713543597770872,1.1,0.22010271704087173,0.5720409023411054,15.773463212256763,19.86659282040035,104.62647657697673,17.990905967050438,21.88464508473347,1.035132841716463,3.763783720675034,-0.08122197601054905,117.03,107.45,-137.25,-9.58,-244.7,15543.45,15395.0,3.13,4.0,15353.410625,12.0,7.545454545454546,3
0.015700000000000002,-0.02,0.015,0.0605,0.01,0.06,3.011089123556458,10.46,2.6299157705143332,-5.87,3830.11,3869.0,3856.0,3845.05,3777.0,3911.0,3864.0,3853.03,185.5100781628858,3681.0,4095.0,414.0,3713.0,0.024310491562286436,0.0005909999999999999,0.06611353870426238,0.004371,3.0122136378417785,0.13,2.7911123230712156,3830.2916559969685,14671134.17,3845.3073648279405,14786388.73,3857.4932495080275,14880254.17,-1.7091197108510805,0.17372558574277094,0.2311869824586392,1.57,0.2767395346775646,0.8523257768872445,16.779162905358632,25.028265465178293,141.04687867032538,17.129764185448074,23.93699410851205,1.0104949282406122,4.412322797863642,-0.07050381247374193,121.1,106.16,98.18,-14.94,-7.98,15479.4,15377.0,3.63,4.0,11921.67625,11.0,9.4,3
0.017900000000000003,-0.03,0.02,0.081,0.04,0.08,2.82974779618255,10.46,2.6042290586659234,-5.87,3856.78,3869.0,3856.0,3854.07,3617.0,3955.0,3873.0,3710.66,7.28178549533011,3681.0,3754.0,73.0,3710.0,0.027,0.000729,0.084154619599877,0.007082000000000001,2.9254375741075043,0.1,2.975885918512334,3856.7833929325097,14874778.14,3854.6417122736584,14858262.73,3710.667144867618,13769050.66,14.165728356821017,0.19482904974085524,0.2588081169072472,1.79,0.30221505325708653,1.12825620387606,17.38350791693035,24.67181291478233,112.03817753705569,17.20061446631655,28.230098015790556,1.0099504938362078,4.388431039854768,0.0856788774464348,122.42,125.13,268.54,2.71,143.41,15400.71,15137.0,4.0,4.0,9909.791875,12.0,8.272727272727273,4
0.0174,-0.03,0.02,0.09379999999999997,0.05,0.095,2.2623567446360004,8.8,2.5173722092690225,-5.85,3856.19,3871.0,3856.0,3819.35,3617.0,3979.0,3827.5,3709.77,9.176987523147233,3672.0,3754.0,82.0,3710.0,0.026343879744638983,0.0006940000000000001,0.09615612304996494,0.009245999999999999,2.3172526836752185,0.11,2.8261917840090045,3856.1934326483156,14870227.79,3820.5453288764943,14596566.61,3709.7813506997954,13762477.67,14.418901840264635,0.1759523131442512,0.26213123335304284,1.7400000000000002,0.3149555597952966,1.3058449354169244,15.14098540089683,18.241895655052655,77.17731624996759,18.131693148133003,25.193664750923926,1.0099504938362078,4.172518927494265,0.23189759789196163,121.24,158.08,267.66,36.84,109.58,15362.74,15137.0,4.0,4.0,10925.405,15.0,6.5,4
-0.41070000000000007,-0.97,-0.01,-0.2972,-0.91,0.07,1.6304904170218233,8.71,1.8162385746371537,-5.85,3961.83,4095.0,3861.0,3934.44,3600.0,4095.0,3951.5,3879.05,191.57366076786232,3672.0,4095.0,423.0,3712.5,0.6348519512453278,0.4030370000000001,0.5365743191767567,0.287912,1.6522070088218366,0.29,2.0631946103070358,3963.5890566505504,15710038.21,3937.7705037241567,15506036.54,3883.777718922647,15083729.37,-1.9378056093478575,2.874772250227281,6.993340296977057,41.06999999999999,2.522350289462239,5.591201750719586,10.625112449616942,12.926468250570032,57.64263338822903,13.185090909395642,18.642572829708147,1.5060212481900779,3.036418006926565,0.9953882127571898,66.42,93.81,149.2,27.39,55.39,15803.57,15100.0,2.24,4.0,6318.961875,21.0,4.8,4
-0.8985999999999998,-0.97,-0.96,-0.7458,-0.91,-0.8,0.43775764984749266,3.6899999999999995,0.6355696342651999,-3.09,4080.75,4095.0,4095.0,4077.64,3600.0,4095.0,4095.0,4071.83,91.71685286794354,3699.0,4095.0,396.0,4095.0,0.9277930803794561,0.8607999999999998,0.7755088651975555,0.6014140000000002,0.4379566188562515,0.44,0.9844551792743029,4081.1398175019685,16655702.21,4078.3022497112693,16632549.24,4072.8628174786345,16588211.53,11.741003048943618,3.403546166995783,12.459697648383298,89.85999999999999,2.998173009883828,10.333154726549107,3.8257120339835837,2.135661825531653,10.41256084721676,7.0793976515369375,10.164442379757647,1.5060212481900779,1.4773463452547169,0.9880670847780293,6.44,9.55,15.36,3.11,5.81,16317.41,15100.0,0.24,4.0,630.488125,27.0,3.576923076923077,4
-0.9567999999999998,-0.97,-0.96,-0.7985000000000001,-0.82,-0.8,0.19401402011194965,0.9099999999999999,0.21150364063060473,-1.2,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.956815551713077,0.915496,0.7985468051404377,0.6376770000000003,0.1999599959991998,0.45,0.6872546835053218,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,1.9586232746681533,13.388799605189712,95.68,1.668160942012473,11.168937060953652,1.72570215460146,1.1200643167264457,5.868985469776127,3.2607089444411828,8.906316701063425,1.4743812261420042,1.2827773012080592,0.10112902285152606,0.0,0.0,0.0,0.0,0.0,16380.0,16380.0,0.0,0.0,0.0,27.0,3.6153846153846154,idle
-0.7159,-0.97,-0.95,-0.5972,-0.81,-0.79,2.1085402628358794,13.54,2.205295163917973,-5.58,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.8282553953944399,0.686007,0.6913913508281689,0.4780220000000002,2.1819972502274148,0.42,2.3419192983533823,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,3.3446768245998366,10.423841371537883,71.59,2.789364786032278,8.699462747230033,16.542495857395746,15.29290367484359,56.14,14.849383093875469,19.750122777626608,1.4732956254601453,2.48278498714531,0.9909303186317994,-54.41,-54.41,-54.41,0.0,0.0,16325.59,16122.0,0.25,1.0,2229.800625,25.0,3.7916666666666665,idle
-0.2351,-0.97,0.0,-0.19330000000000006,-0.81,0.0,2.5856557601506043,13.54,2.437474808074947,-5.58,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.4782582984120611,0.22873100000000005,0.39876935689694115,0.15901700000000002,2.601612384656869,0.23,2.6915672014646037,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,2.3742277758297305,4.770108433618528,23.509999999999998,1.9874578958494638,3.9600049384092473,17.67230742281737,19.307446500079553,79.83650833866292,16.524581914161107,24.117246371884573,1.4680940024398983,3.256846251777427,0.9883553867106912,-163.96,-163.96,-163.96,0.0,0.0,16216.04,16122.0,0.75,1.0,6748.17,14.0,7.384615384615385,idle
0.006300000000000001,-0.02,0.01,0.013100000000000002,-0.01,0.01,1.597097151083803,8.71,1.2253652353482207,-4.54,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.013000000000000001,0.00016900000000000002,0.01571623364550171,0.00024700000000000004,1.6004602463041686,0.17,1.6803452026295074,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,0.10506525400034489,0.09873850516309743,0.63,0.09561370655368151,0.1808812293165504,10.128541036758383,12.433684750173674,45.290965413219176,11.209219075383606,16.990503692358747,0.950420959364849,2.409949227405018,-0.24012375148199366,-218.24,-218.24,-218.24,0.0,0.0,16161.76,16124.0,1.0,1.0,8966.55375,11.0,7.9,1
0.0106,-0.07,0.01,0.0277,-0.04,0.03,5.717991168233824,24.84,6.356717105550632,-21.35,3718.65,3750.0,3718.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.04059556626036887,0.0016479999999999997,0.037589892258425,0.0014130000000000002,7.007569050676561,0.08,7.700248697282446,3718.654828025855,13828393.73,4095.0,16769025.0,4095.0,16769025.0,0.0,0.29897170779865645,0.2943398001221629,1.255891329125898,0.23373031441355357,0.40412639127399413,35.699325964399804,72.64260555409292,405.1,49.5423047894095,73.23374085865923,1.0645656391223606,8.860481481702227,-0.14813104832231144,60.51,-315.84,-315.84,-376.35,0.0,15687.81,14464.0,2.0,2.0,51874.389375,5.0,18.75,2
0.0193,-0.12,0.02,0.08900000000000001,-0.04,0.08,10.264792484507419,42.5,7.458674828010669,-25.01,3718.78,3750.0,3718.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.05616938667993447,0.003155,0.10444137111317528,0.010908000000000003,10.6012176187455,0.07,10.560346159099142,3718.7842798420024,13829356.52,4095.0,16769025.0,4095.0,16769025.0,0.0,0.3970446510929324,0.4414516338609379,1.9872266126188496,0.48044443940251724,1.285230384268595,50.74829667200084,96.76668631760926,531.5616365342911,60.70055178108592,114.26362925039494,1.0645656391223606,13.23330186482164,-0.21295265811195593,58.94,-317.28,-317.28,-376.22,0.0,15686.5,14464.0,2.0,2.0,51859.17875,6.0,14.0,2
0.011000000000000001,-0.12,0.015,0.1039,-0.03,0.13,10.085661735354801,46.78,8.886717658955979,-25.01,3780.94,3931.0,3721.0,4053.36,3953.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.054,0.002916,0.12182364302548172,0.014841,10.34361406859324,0.07,9.101048456084607,3782.101241373636,14304289.8,4053.8390397251837,16433610.96,4095.0,16769025.0,0.0,0.4074283181949347,0.3709961799437388,1.3736875907502675,0.49625193199536716,1.5222463729603253,53.705960450551444,91.32725159602582,399.3340438252766,50.255177445668615,78.36955684386866,1.2114041439585717,11.8147416887447,-0.34025286502063024,42.75,-229.67,-271.31,-272.42,-41.64,15752.99,14494.0,2.31,3.0,37953.406875,9.0,9.125,2
-0.0012999999999999995,-0.12,0.0,0.0533,-0.03,0.03,13.455445417748162,62.92,6.2998449187261745,-12.81,3882.68,3952.0,3920.0,3987.06,3953.0,4095.0,3963.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.048301138702933295,0.0023330000000000004,0.07791662210337406,0.006071,14.049411624690908,0.07,6.332270209016669,3883.497294964939,15081551.24,3987.4071299529974,15899415.62,4095.0,16769025.0,0.0,0.3379856979146477,0.34526753106127495,1.3139806769515878,0.4088078607542785,0.8507879483076324,69.39703593152245,128.6691583244368,630.786438537547,31.977029428227237,55.02785284695643,1.2114041439585717,13.065750927599622,-0.3403178196232319,-111.62,-216.0,-323.94,-104.38,-107.94,15735.8,14494.0,2.81,3.0,32123.96625,9.0,8.375,2
0.0027000000000000014,-0.14,0.0,0.04339999999999999,-0.02,0.04,12.101700714775589,52.71,8.665530961227939,-16.6,3921.0,3952.0,3920.0,3962.69,3950.0,3982.0,3963.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.050309044912421066,0.002531,0.056178287620752554,0.003156,14.22631705677896,0.05,8.885442026145913,3921.0068961938846,15374295.08,3962.6935271352995,15702939.99,4095.0,16769025.0,0.0,0.3284621134855653,0.3815503112364026,1.65320486738433,0.33199856653210635,0.627277412171542,71.8818718517015,143.75170660237592,747.9100000000001,45.77230144410538,78.64645024735668,1.2012077255828817,15.547572270114518,-0.26451364003267214,-49.0,-90.69,-223.0,-41.69,-132.31,15850.69,14869.0,3.0,3.0,9030.659375,4.0,25.333333333333332,3
0.012,-0.14,0.01,0.053399999999999996,-0.06,0.04,6.862871855863258,34.2,9.601677717982415,-16.6,3916.62,3946.0,3920.0,3955.52,3644.0,4095.0,3962.0,4087.19,20.28629833163261,4028.0,4095.0,67.0,4095.0,0.039089640571384136,0.0015280000000000005,0.07535250493513802,0.005678,7.164887228700812,0.08,9.607945878282205,3916.641374953801,15340079.66,3955.974651081576,15649735.44,4087.240344046335,16705533.63,3.0358697617276142,0.28856127118805136,0.2896832628412209,1.2000000000000002,0.4575026051350049,0.8012785822013987,41.78135378719424,61.727486776227245,288.03651423531096,48.36174933056018,83.07966272011498,1.0807404868885038,11.77886686569231,-0.11444541771730486,-6.46,-45.36,-177.03,-38.9,-131.67,15869.49,15554.0,3.1,4.0,6295.029375,8.0,8.428571428571429,3
0.016900000000000002,-0.05,0.02,0.08549999999999999,-0.06,0.10500000000000001,6.693559240792599,30.58,6.915708550105332,-15.33,3899.26,3943.0,3888.0,3931.6,3600.0,4095.0,3958.0,4056.36,30.026494966945435,4026.0,4095.0,69.0,4035.5,0.032388269481403296,0.001049,0.10226925246622269,0.010458999999999996,7.460039879249976,0.1,7.288300556371149,3899.3011143024078,15204549.18,3933.3429522481256,15471186.78,4056.4711314145943,16454958.04,-1.7287294529054247,0.23039651949677697,0.283495050757101,1.6900000000000002,0.4565215500681664,1.2521118457723173,40.754579163957345,70.62426258141556,329.37,40.266168637850555,64.93313868301901,1.0202450685987166,9.9852046307717,-0.3083469761215701,64.66,32.32,-92.44,-32.34,-124.76,15851.14,15533.0,3.5,4.0,7122.97125,9.0,11.125,3
0.022699999999999994,-0.05,0.025,0.11240000000000001,0.06,0.11,6.6776754009161,32.76,5.63267164319029,-9.82,3885.68,3912.0,3887.0,3914.52,3600.0,4095.0,3944.0,4032.8,7.503332592921628,3985.0,4074.0,89.0,4032.0,0.03309078421554859,0.0010949999999999998,0.1147170431975999,0.01316,7.042789788145036,0.12,5.648338339724348,3885.6848096571084,15098546.44,3916.7378007724747,15340835.0,4032.806980255812,16263532.14,23.22912171221798,0.2183666270909997,0.3366660306192182,2.2700000000000005,0.37518915811477155,1.561593127428886,39.828692212190525,62.2405222075345,244.03123683227113,28.68264485232082,48.83694704089963,0.982344135219425,8.441135509295272,-0.3096414171004456,117.67,88.83,-29.45,-28.84,-118.28,15836.35,15533.0,3.83,4.0,7065.776875,8.0,8.428571428571429,4
0.023700000000000006,-0.04,0.03,0.12799999999999997,0.06,0.13,8.979207134263024,37.96,4.788262602447781,-12.81,3885.89,3912.0,3887.0,3917.59,3675.0,4095.0,3941.5,4031.96,6.589263995318444,3985.0,4051.0,66.0,4032.0,0.03514256678161116,0.0012350000000000002,0.13215142829345433,0.017464,9.669609092409061,0.1,6.057662007738629,3885.8941532162194,15100173.37,3919.264613419206,15360635.11,4031.965384276011,16256744.86,24.42292395236268,0.2399440737135345,0.3493062288161406,2.37,0.4697465021121029,1.7787923498130531,46.580596469937966,92.02118808461888,463.41497113487617,35.15188444799852,61.72900951541796,1.0575916035975323,10.021616876215056,-0.36659317599670377,117.76,86.06,-28.31,-31.7,-114.37,15839.09,15550.0,3.89,4.0,6120.675625,8.0,12.0,4
-0.4122,-0.95,-0.03,-0.277,-0.81,0.12,9.108083189672787,44.72,4.4966129241908295,-12.81,3979.98,4095.0,3889.5,3998.89,3715.0,4095.0,4081.5,4060.25,31.575425571162143,4019.0,4095.0,76.0,4036.0,0.6339321730279983,0.40187000000000006,0.5466717479438644,0.29885000000000006,9.622183172232797,0.23,5.010837355173285,3981.340749044221,15851074.16,4000.640922402309,16005127.79,4060.372774758495,16486627.07,-1.9301987299983392,2.8657545153233026,6.996892099918656,41.22,2.524560959904406,5.583582358999154,47.98032445978709,88.98892360700604,443.6069225457366,29.289113693307844,46.254729823667624,1.4613007903919029,7.850697846562489,0.9196997495167146,65.2,46.29,-15.07,-18.91,-61.36,16084.3,15622.0,2.16,4.0,3200.82125,16.0,6.133333333333334,4
-0.8944999999999997,-0.95,-0.94,-0.7502999999999999,-0.81,-0.8,2.654517086025253,15.280000000000001,1.4322311405635615,-9.1,4084.38,4095.0,4095.0,4085.75,3751.0,4095.0,4095.0,4091.92,13.440744027024698,4030.0,4095.0,65.0,4095.0,0.9191251274989711,0.8447909999999998,0.7788536447882878,0.6066130000000003,2.718170708399309,0.49,1.7178847458429802,4084.642515569753,16684304.48,4086.0452775269146,16695766.01,4091.942074370066,16743989.94,15.226510186525825,3.321341063899288,12.387610646821944,89.45,3.0104350067768895,10.386802639406039,21.14466343856938,18.02674258066685,59.72710758105216,13.239485311512436,14.44924803186126,1.4613007903919029,1.9200569623320178,0.9955843372494677,5.99,4.62,-1.55,-1.37,-6.17,16352.42,15651.0,0.2,4.0,353.14,29.0,3.1785714285714284,4
-0.9426999999999999,-0.95,-0.94,-0.7989000000000003,-0.82,-0.8,0.15952128384638833,0.79,0.22563022847127553,-1.14,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.9427104539570991,0.8887029999999999,0.7989336643301496,0.6382950000000002,0.15964961634780087,0.57,0.6102442134096808,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,1.9239341368489162,13.192312361260534,94.27000000000001,1.660561861999947,11.17569480177726,1.3862594285371193,0.7862472873033902,2.8404713382079456,3.140052219346612,7.715395521927337,1.466799236432853,1.2189551667048333,-0.10593181007515667,0.0,0.0,0.0,0.0,0.0,16380.0,16380.0,0.0,0.0,0.0,32.0,3.032258064516129,idle
-0.6834999999999998,-0.95,-0.94,-0.565,-0.82,-0.795,1.9035274072100983,13.990000000000002,1.9856852117090464,-7.75,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.8058293864088104,0.6493609999999999,0.6831515205282062,0.4666960000000001,1.9085159155741926,0.44,1.9901477332097737,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,3.357993730028817,10.018312937270782,68.35,2.899993072451316,8.377015947205447,13.105345572430226,13.937618786119222,64.16882855609579,13.115428869185115,15.014297372083242,1.466799236432853,2.3161308288979234,0.9942449625248242,-56.81,-56.81,-56.81,0.0,0.0,16323.19,16147.0,0.27,1.0,2247.586875,25.0,4.0,idle
-0.2039,-0.95,0.01,-0.13240000000000002,-0.81,0.06,4.428382228308663,26.0,3.83738436307858,-13.75,4050.72,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.45267096217893193,0.20491100000000004,0.38842245043251555,0.150872,4.4412473473113385,0.26,3.839740746456719,4053.5496222446814,16431264.54,4095.0,16769025.0,4095.0,16769025.0,0.0,2.3792470324419943,4.356783625407161,20.39,2.1058901536939705,3.5219850454785844,32.07837046977149,30.87037304607919,126.5074016887565,27.205463951259645,27.128988761041423,1.4613007903919029,5.261785358364464,0.9363701662027115,-121.06,-165.34,-165.34,-44.28,0.0,16170.38,15457.0,0.86,2.0,10126.31625,14.0,6.461538461538462,idle
0.0158,-0.06,0.02,0.06520000000000001,-0.14,0.07,4.2750072233857095,26.0,3.437947637762972,-13.75,3917.61,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.027459060435491962,0.0007540000000000001,0.07424284477308235,0.005512000000000001,4.296398724513357,0.18,3.5146373923919945,3928.2436215184007,15431097.95,4095.0,16769025.0,4095.0,16769025.0,0.0,0.22684459212748315,0.21983978489462686,1.58,0.4360820115716646,0.8848731429892144,31.66582131991471,29.341429756152568,132.36568588212654,26.38170382121883,24.342643313524675,1.0708874824182044,5.2706698425153204,-0.16236011978739628,-39.3,-216.69,-216.69,-177.39,0.0,15985.92,15287.0,1.31,2.0,25601.21875,14.0,7.0,1
0.014400000000000001,-0.03,0.01,0.052000000000000005,-0.01,0.05,3.7529325546830705,15.149999999999999,4.1388783553035235,-12.42,3584.14,3619.0,3583.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.02565151067676132,0.000658,0.056017854296643674,0.0031379999999999997,3.7554762680650775,0.13,4.323114155328309,3584.1451002993726,12846096.1,4095.0,16769025.0,4095.0,16769025.0,0.0,0.2026523134513867,0.21319484011767478,1.44,0.25190521183063735,0.7214899612971492,23.100726972123958,29.640877067984757,143.60281060187924,24.998310241535425,37.41305260290778,1.0036931802099684,5.174246856198668,0.11827830212738762,327.34,-183.52,-183.52,-510.86,0.0,15685.62,15639.0,2.0,2.0,43583.72875,12.0,8.545454545454545,2
0.0148,-0.03,0.01,0.057400000000000014,-0.01,0.06,3.32224884077036,14.61,4.144906776997524,-12.42,3583.68,3617.0,3583.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.025922962793631443,0.0006720000000000001,0.06081118318204309,0.0036980000000000003,3.3282154377383684,0.16,4.229345694076094,3583.6834932789475,12842787.38,4095.0,16769025.0,4095.0,16769025.0,0.0,0.20583305372607305,0.21610357237630182,1.48,0.275403102369022,0.7895524879357406,22.764571860151847,24.360703520711027,109.68558565116528,25.622666160078612,34.6803796814447,1.0036931802099684,4.66996248657994,0.1894937498586439,326.83,-184.49,-184.49,-511.32,0.0,15684.19,15641.0,2.0,2.0,43668.635625,14.0,6.461538461538462,2
0.0028000000000000004,-0.07,0.01,0.011899999999999997,-0.12,0.05,6.261803007920323,22.29,4.836922016117275,-15.0,3635.54,3758.0,3583.0,4040.27,3920.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.023874672772626646,0.0005700000000000001,0.06400781202322105,0.004097000000000001,7.2730981706560245,0.16,5.14305055390281,3636.330238028444,13222897.6,4041.0581299951627,16330150.81,4095.0,16769025.0,0.0,0.19198604283218543,0.143768422672151,0.7778087185744323,0.3074266757074794,0.5735754868048741,36.46555859372103,72.9973493796035,369.96999999999997,30.936635480945732,44.64899144571005,1.0030453628824572,6.581781491706903,0.6312319147404609,284.39,-120.34,-175.07,-404.73,-54.73,15690.74,15641.0,2.32,3.0,34604.78125,16.0,5.666666666666667,2
-0.0071,-0.07,0.0,-0.035199999999999995,-0.12,-0.04,5.270246783595622,19.830000000000002,4.6130024235848825,-15.0,3716.97,3787.0,3745.0,3954.39,3902.0,4095.0,3924.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.026514147167125704,0.0007030000000000001,0.057636793803958246,0.003322,8.343137179742401,0.05,5.61470497889248,3717.4985501005917,13819795.47,3954.9410096738484,15641558.39,4095.0,16769025.0,0.0,0.20492870191816487,0.18198963467773635,0.71,0.3159510276800366,0.5968776659483322,37.896488799832625,98.52845658308142,646.78,31.36560364758631,56.50151073929371,0.9719053451854249,8.508875852149725,0.4608925052374212,216.06,-21.36,-161.97,-237.42,-140.61,15699.39,15640.0,2.82,3.0,20413.714375,20.0,4.684210526315789,2
-0.0040999999999999995,-0.06,0.0,-0.03389999999999999,-0.07,-0.03,3.2611029667889975,14.079999999999998,2.181738597999311,-8.54,3745.7,3787.0,3745.0,3923.2,3902.0,3944.0,3922.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.022605309110914632,0.0005110000000000001,0.03645545226711637,0.001329,4.40332715114378,0.08,3.165603102096029,3745.708090601829,14030329.1,3923.2029287305545,15391521.22,4095.0,16769025.0,0.0,0.16630331303752766,0.1585030222826748,0.9034218721118092,0.17421924577253986,0.4663342732444694,26.426730894958332,45.998584089137516,295.88,19.273687983790396,34.00109191634136,0.8714929718592113,4.74198542231975,0.1527147540320743,188.11,10.61,-161.19,-177.5,-171.8,15697.71,15640.0,3.0,3.0,15366.139375,22.0,4.428571428571429,3
-0.0007999999999999997,-0.05,0.0,-0.029699999999999997,-0.07,-0.03,1.775655402942812,8.030000000000001,2.491992182973293,-9.32,3756.69,3831.0,3746.5,3913.56,3853.0,3936.0,3921.0,4065.46,73.22532621982644,3877.0,4095.0,218.0,4095.0,0.018493242008906927,0.00034199999999999996,0.03281767816284388,0.0010770000000000003,1.7757339327725872,0.16,3.007413174141525,3756.7951354844995,14113509.69,3913.6294714752953,15316495.64,4066.119398148559,16533326.96,2.3136112030039016,0.1444700115250877,0.11556996049986792,0.462649640577747,0.15854444836198442,0.4131871947357445,12.358724967757032,12.751965227812496,58.000806641474426,18.964729332307314,28.77921599613726,0.901443287178955,3.272448212290357,-0.1893666331631089,177.67,20.8,-131.1,-156.87,-151.9,15670.07,15480.0,3.14,4.0,13488.305625,16.0,6.0,3
